mesh_id,lon,lat,potential_v
6468,138.29150000000033,36.657499999999985,1
6559,138.29250000000033,36.657499999999985,1
6650,138.29350000000034,36.657499999999985,1
6741,138.29450000000034,36.657499999999985,1
6832,138.29550000000035,36.657499999999985,0
6923,138.29650000000038,36.657499999999985,0
7014,138.29750000000038,36.657499999999985,0
7105,138.29850000000036,36.657499999999985,0
7196,138.29950000000036,36.657499999999985,0
7287,138.3005000000004,36.657499999999985,0
8,138.22050000000002,36.65849999999998,0
99,138.2215,36.65849999999998,0
190,138.2225,36.65849999999998,0
281,138.2235,36.65849999999998,0
372,138.22450000000003,36.65849999999998,1
463,138.2255,36.65849999999998,1
554,138.22650000000004,36.65849999999998,1
645,138.22750000000002,36.65849999999998,1
736,138.22850000000005,36.65849999999998,1
827,138.22950000000006,36.65849999999998,1
918,138.23050000000003,36.65849999999998,1
1009,138.23150000000004,36.65849999999998,1
1100,138.23250000000007,36.65849999999998,1
1191,138.23350000000008,36.65849999999998,1
1282,138.23450000000005,36.65849999999998,1
1373,138.23550000000006,36.65849999999998,1
1464,138.23650000000012,36.65849999999998,1
1555,138.23750000000007,36.65849999999998,1
1646,138.2385000000001,36.65849999999998,1
