mesh_id,lon,lat,potential_v,is_obstacle
4100,138.2655000000002,36.65549999999999,0,True
4191,138.2665000000002,36.65549999999999,0,True
4282,138.26750000000024,36.65549999999999,0,True
4373,138.26850000000024,36.65549999999999,0,False
4464,138.26950000000022,36.65549999999999,0,False
4555,138.27050000000025,36.65549999999999,0,False
4646,138.27150000000026,36.65549999999999,0,False
4737,138.27250000000026,36.65549999999999,0,False
4828,138.27350000000027,36.65549999999999,1,False
4919,138.27450000000024,36.65549999999999,1,False
5010,138.27550000000025,36.65549999999999,1,False
5101,138.27650000000025,36.65549999999999,1,False
5192,138.2775000000003,36.65549999999999,1,False
5283,138.27850000000026,36.65549999999999,1,False
5374,138.27950000000027,36.65549999999999,1,False
5465,138.2805000000003,36.65549999999999,1,False
5556,138.28150000000028,36.65549999999999,1,False
5647,138.28250000000028,36.65549999999999,1,False
5738,138.28350000000032,36.65549999999999,1,False
5829,138.28450000000032,36.65549999999999,1,False
5920,138.2855000000003,36.65549999999999,1,False
6011,138.2865000000003,36.65549999999999,1,False
6102,138.2875000000003,36.65549999999999,1,False
6193,138.2885000000003,36.65549999999999,1,False
6284,138.28950000000034,36.65549999999999,1,False
6375,138.29050000000032,36.65549999999999,1,False
6466,138.29150000000033,36.65549999999999,1,False
6557,138.29250000000033,36.65549999999999,1,False
6648,138.29350000000034,36.65549999999999,1,False
6739,138.29450000000034,36.65549999999999,0,False
6830,138.29550000000035,36.65549999999999,0,False
6921,138.29650000000038,36.65549999999999,0,False
7012,138.29750000000038,36.65549999999999,0,False
7103,138.29850000000036,36.65549999999999,0,False
7194,138.29950000000036,36.65549999999999,0,False
7285,138.3005000000004,36.65549999999999,0,False
6,138.22050000000002,36.65649999999998,0,False
97,138.2215,36.65649999999998,0,False
188,138.2225,36.65649999999998,0,False
279,138.2235,36.65649999999998,0,False
370,138.22450000000003,36.65649999999998,0,False
461,138.2255,36.65649999999998,0,False
552,138.22650000000004,36.65649999999998,1,False
643,138.22750000000002,36.65649999999998,1,False
734,138.22850000000005,36.65649999999998,1,False
825,138.22950000000006,36.65649999999998,1,False
916,138.23050000000003,36.65649999999998,1,False
1007,138.23150000000004,36.65649999999998,1,False
1098,138.23250000000007,36.65649999999998,1,False
1189,138.23350000000008,36.65649999999998,1,False
1280,138.23450000000005,36.65649999999998,1,False
1371,138.23550000000006,36.65649999999998,1,False
1462,138.23650000000012,36.65649999999998,1,False
1553,138.23750000000007,36.65649999999998,1,False
1644,138.2385000000001,36.65649999999998,1,False
1735,138.2395000000001,36.65649999999998,0,False
1826,138.2405000000001,36.65649999999998,0,False
1917,138.2415000000001,36.65649999999998,0,False
2008,138.24250000000012,36.65649999999998,0,False
2099,138.2435000000001,36.65649999999998,0,False
2190,138.24450000000013,36.65649999999998,1,False
2281,138.24550000000013,36.65649999999998,1,False
2372,138.24650000000014,36.65649999999998,1,False
2463,138.24750000000012,36.65649999999998,1,False
2554,138.24850000000018,36.65649999999998,1,False
2645,138.24950000000013,36.65649999999998,1,False
2736,138.25050000000013,36.65649999999998,1,False
2827,138.25150000000016,36.65649999999998,1,False
2918,138.25250000000017,36.65649999999998,1,False
3009,138.25350000000014,36.65649999999998,1,False
3100,138.25450000000018,36.65649999999998,1,False
3191,138.25550000000015,36.65649999999998,1,False
3282,138.2565000000002,36.65649999999998,1,False
3373,138.25750000000016,36.65649999999998,1,False
3464,138.2585000000002,36.65649999999998,1,False
3555,138.2595000000002,36.65649999999998,1,False
3646,138.2605000000002,36.65649999999998,1,False
3737,138.26150000000018,36.65649999999998,1,False
3828,138.2625000000002,36.65649999999998,0,True
3919,138.2635000000002,36.65649999999998,0,True
4010,138.26450000000023,36.65649999999998,0,True
4101,138.2655000000002,36.65649999999998,0,True
4192,138.2665000000002,36.65649999999998,0,True
4283,138.26750000000024,36.65649999999998,0,True
4374,138.26850000000024,36.65649999999998,0,False
4465,138.26950000000022,36.65649999999998,0,False
4556,138.27050000000025,36.65649999999998,0,False
4647,138.27150000000026,36.65649999999998,0,False
4738,138.27250000000026,36.65649999999998,0,False
4829,138.27350000000027,36.65649999999998,1,False
4920,138.27450000000024,36.65649999999998,1,False
5011,138.27550000000025,36.65649999999998,1,False
5102,138.27650000000025,36.65649999999998,1,False
5193,138.2775000000003,36.65649999999998,1,False
5284,138.27850000000026,36.65649999999998,1,False
5375,138.27950000000027,36.65649999999998,1,False
5466,138.2805000000003,36.65649999999998,1,False
5557,138.28150000000028,36.65649999999998,1,False
5648,138.28250000000028,36.65649999999998,1,False
5739,138.28350000000032,36.65649999999998,1,False
5830,138.28450000000032,36.65649999999998,1,False
5921,138.2855000000003,36.65649999999998,1,False
6012,138.2865000000003,36.65649999999998,1,False
6103,138.2875000000003,36.65649999999998,1,False
6194,138.2885000000003,36.65649999999998,1,False
6285,138.28950000000034,36.65649999999998,1,False
6376,138.29050000000032,36.65649999999998,1,True
6467,138.29150000000033,36.65649999999998,1,False
6558,138.29250000000033,36.65649999999998,1,False
6649,138.29350000000034,36.65649999999998,1,False
6740,138.29450000000034,36.65649999999998,1,False
6831,138.29550000000035,36.65649999999998,0,False
6922,138.29650000000038,36.65649999999998,0,False
7013,138.29750000000038,36.65649999999998,0,False
7104,138.29850000000036,36.65649999999998,0,False
7195,138.29950000000036,36.65649999999998,0,False
7286,138.3005000000004,36.65649999999998,0,False
7,138.22050000000002,36.657499999999985,0,False
98,138.2215,36.657499999999985,0,False
189,138.2225,36.657499999999985,0,False
280,138.2235,36.657499999999985,0,False
371,138.22450000000003,36.657499999999985,0,False
462,138.2255,36.657499999999985,1,False
553,138.22650000000004,36.657499999999985,1,False
644,138.22750000000002,36.657499999999985,1,False
735,138.22850000000005,36.657499999999985,1,False
826,138.22950000000006,36.657499999999985,1,False
917,138.23050000000003,36.657499999999985,1,False
1008,138.23150000000004,36.657499999999985,1,False
1099,138.23250000000007,36.657499999999985,1,False
1190,138.23350000000008,36.657499999999985,1,False
1281,138.23450000000005,36.657499999999985,1,False
1372,138.23550000000006,36.657499999999985,1,False
1463,138.23650000000012,36.657499999999985,1,False
1554,138.23750000000007,36.657499999999985,1,False
1645,138.2385000000001,36.657499999999985,0,False
1736,138.2395000000001,36.657499999999985,1,False
1827,138.2405000000001,36.657499999999985,1,False
1918,138.2415000000001,36.657499999999985,0,False
2009,138.24250000000012,36.657499999999985,0,True
2100,138.2435000000001,36.657499999999985,0,True
2191,138.24450000000013,36.657499999999985,1,False
2282,138.24550000000013,36.657499999999985,1,False
2373,138.24650000000014,36.657499999999985,1,False
2464,138.24750000000012,36.657499999999985,1,False
2555,138.24850000000018,36.657499999999985,1,False
2646,138.24950000000013,36.657499999999985,1,False
2737,138.25050000000013,36.657499999999985,1,False
2828,138.25150000000016,36.657499999999985,1,False
2919,138.25250000000017,36.657499999999985,1,False
3010,138.25350000000014,36.657499999999985,1,False
3101,138.25450000000018,36.657499999999985,1,False
3192,138.25550000000015,36.657499999999985,1,False
3283,138.2565000000002,36.657499999999985,1,False
3374,138.25750000000016,36.657499999999985,1,False
3465,138.2585000000002,36.657499999999985,1,False
3556,138.2595000000002,36.657499999999985,1,False
3647,138.2605000000002,36.657499999999985,1,False
3738,138.26150000000018,36.657499999999985,1,False
3829,138.2625000000002,36.657499999999985,1,False
3920,138.2635000000002,36.657499999999985,1,True
4011,138.26450000000023,36.657499999999985,0,True
